season,target,played,boost,ll_title,ll_top4,ll_releg,rps
1314,150,150,0.5,0.10369300369991619,0.13694314375860434,0.3586219776393501,0.08618251644736843
1314,150,150,0.75,0.10048625712418227,0.13121355419294178,0.3568994490311598,0.0854755599506579
1314,150,150,1.0,0.09684396694487918,0.12468123999292006,0.3547530269063782,0.08485480715460528
1314,150,150,1.5,0.09312978391858026,0.12024231828668483,0.3520103390602872,0.08414278881578947
1314,200,200,0.25,0.08087631707545317,0.10968400481713192,0.35469150740742683,0.08804006299342106
1314,200,200,0.5,0.0779111318263927,0.09993096198313654,0.34313065514526436,0.08697734251644736
1314,200,200,0.75,0.07493954073848305,0.0944380261144029,0.33566149405798273,0.08648166003289473
1314,200,200,1.0,0.07293702379692955,0.08771002776580955,0.32942040722803323,0.08590743355263157
1314,200,200,1.5,0.07038808822034293,0.07943202117130692,0.32146899834164405,0.08536497894736841
1314,250,250,0.25,0.09343739469851794,0.06020773744200438,0.23569941341168002,0.06311510583881579
1314,250,250,0.5,0.09136979156432393,0.05239825780039583,0.22229105354642922,0.061196243092105265
1314,250,250,0.75,0.09199715077539083,0.04648657893768981,0.2153618682160215,0.060242995394736834
1314,250,250,1.0,0.0916704343009733,0.042072053948927456,0.20644628528515446,0.059277899342105256
1314,250,250,1.5,0.09078659593656055,0.03684343488592948,0.19629068661551546,0.05821818799342108
